73.47,0.09171198
73.48,0.09090284
73.49,0.09007181
73.5,0.08923903
73.51,0.08842441
73.52,0.08765516
73.53,0.08696173
73.54,0.08637372
73.55,0.08591664
73.56,0.0856067
73.57,0.08544606
73.58,0.08542191
73.59,0.08551292
73.6,0.08570002
73.61,0.08597305
73.62,0.08633037
73.63,0.08677589
73.64,0.08731285
73.65,0.08793361
73.66,0.08861527
73.67,0.08932628
73.68,0.09003967
73.69,0.09074184
73.7,0.0914273
73.71,0.09208571
73.72,0.09269806
73.73,0.09324176
73.74,0.09369677
73.75,0.09405032
73.76,0.09429537
73.77,0.09442321
73.78,0.09442527
73.79,0.09430647
73.8,0.0940916
73.81,0.09381575
73.82,0.09351291
73.83,0.09320844
73.84,0.09291545
73.85,0.09263896
73.86,0.09238373
73.87,0.09215744
73.88,0.09197079
73.89,0.09183703
73.9,0.09176701
73.91,0.09175873
73.92,0.0917897
73.93,0.09182398
73.94,0.09183019
73.95,0.09179856
73.96,0.0917438
73.97,0.09168914
73.98,0.091646
73.99,0.09160437
74.0,0.09153601
